RollNo,Gender,Math_Marks,Science_Marks,Arts_Marks,Study_Hours_Per_Week,Recommended_Stream
2571,Male,70,78,50,39,Technical
4974,Male,44,68,31,12,Technical
2623,Male,89,77,44,7,Technical
3767,Female,99,67,99,20,Technical
4664,Male,97,56,56,13,Technical
1274,Male,45,64,37,6,Technical
1997,Female,76,97,61,39,Technical
3099,Male,83,53,30,10,Technical
3852,Female,79,39,35,32,Technical
3571,Male,89,85,87,22,Technical
4420,Female,58,61,53,14,Technical
499,Female,55,90,87,23,Technical
4470,Male,51,43,67,9,Academic
1142,Female,73,90,78,40,Technical
4227,Male,49,41,39,36,Technical
5509,Male,69,82,87,11,Technical
356,Female,79,68,50,39,Technical
3463,Female,50,60,55,18,Technical
3365,Female,76,46,73,13,Technical
4649,Female,91,37,43,7,Academic
1524,Male,39,80,59,28,Academic
1504,Female,91,65,97,6,Technical
2675,Male,54,80,49,17,Technical
2508,Male,44,51,30,36,Technical
5399,Male,59,80,58,14,Technical
2963,Male,57,71,59,7,Technical
3226,Female,46,66,45,9,Technical
250,Male,65,42,78,39,Technical
1691,Female,48,40,97,23,Academic
4511,Male,45,91,58,9,Technical
2087,Female,89,82,29,34,Technical
157,Male,71,91,50,4,Technical
4240,Female,50,82,47,22,Technical
3329,Male,54,61,45,14,Technical
3749,Female,66,65,34,26,Technical
660,Female,67,97,50,7,Technical
1181,Female,30,70,87,22,Academic
732,Female,47,97,60,28,Technical
4792,Male,73,97,38,5,Technical
5202,Male,42,55,64,28,Technical
2210,Female,74,100,98,22,Technical
1126,Female,63,66,62,24,Technical
1212,Male,63,35,92,34,Academic
1275,Female,45,49,66,10,Academic
1854,Male,95,92,47,14,Technical
2063,Female,67,68,72,10,Technical
3473,Female,92,60,90,21,Technical
2829,Male,70,62,64,25,Technical
3726,Male,82,65,57,38,Technical
2126,Male,75,81,98,20,Technical
2914,Male,99,68,87,10,Technical
2078,Male,98,42,98,39,Academic
3971,Male,97,100,92,11,Technical
427,Female,38,56,62,22,Technical
4801,Male,73,80,47,27,Technical
3900,Female,66,47,57,18,Technical
1117,Female,75,48,91,15,Technical
194,Male,92,42,51,22,Technical
762,Female,95,40,86,39,Technical
4060,Male,57,40,58,34,Technical
778,Male,75,64,46,35,Academic
2067,Male,62,45,66,33,Technical
3258,Male,43,78,82,27,Technical
199,Male,38,80,29,8,Technical
928,Male,74,92,84,31,Technical
932,Male,68,86,36,12,Technical
2464,Male,90,37,62,6,Technical
939,Female,39,43,93,23,Academic
4627,Female,39,50,44,19,Academic
4839,Male,61,43,31,14,Technical
1453,Male,49,61,98,25,Academic
2797,Female,84,98,46,19,Technical
1289,Male,92,76,69,32,Technical
1996,Female,100,55,82,24,Technical
2989,Female,92,62,55,14,Technical
5483,Male,55,52,38,13,Academic
884,Male,100,62,56,19,Technical
4360,Male,88,38,79,10,Technical
3824,Male,73,37,84,15,Technical
1804,Male,49,68,93,10,Technical
1081,Male,49,61,49,21,Academic
5296,Female,81,72,76,21,Technical
1174,Male,72,57,90,17,Technical
1119,Female,93,54,49,16,Technical
2421,Female,84,69,74,26,Technical
4635,Female,70,83,48,38,Academic
4315,Female,92,41,56,32,Technical
1694,Male,95,84,66,21,Technical
4040,Female,94,61,79,24,Technical
1156,Male,40,64,28,11,Technical
5567,Female,70,62,50,28,Technical
1002,Male,42,43,69,5,Academic
1338,Female,53,92,72,28,Technical
673,Male,48,86,60,24,Technical
2518,Male,65,64,76,37,Technical
2025,Female,55,75,58,33,Technical
493,Male,49,39,36,13,Technical
3789,Male,50,49,74,20,Academic
4199,Male,64,85,67,14,Technical
2133,Male,36,68,99,12,Academic
836,Female,68,62,77,9,Technical
4549,Female,57,78,62,36,Technical
215,Female,44,69,75,32,Technical
1386,Female,53,38,76,12,Academic
3338,Female,90,68,69,32,Technical
5134,Female,45,67,37,37,Technical
4947,Female,56,51,87,13,Technical
3681,Male,31,42,57,16,Academic
5123,Female,66,54,68,26,Technical
1163,Female,69,35,81,17,Technical
1458,Male,33,82,55,39,Technical
4650,Female,67,90,93,40,Technical
3513,Male,94,65,98,27,Technical
912,Female,98,47,33,20,Technical
4997,Male,85,97,34,30,Technical
1025,Male,59,42,36,37,Technical
3779,Female,42,68,58,36,Technical
4220,Male,57,75,70,29,Technical
2120,Female,80,53,98,37,Technical
1977,Female,76,67,54,27,Technical
840,Male,72,80,37,8,Technical
446,Female,73,98,39,25,Technical
3501,Female,98,93,98,37,Technical
3923,Female,74,45,73,18,Technical
4051,Male,39,44,71,6,Academic
2915,Female,37,40,96,11,Academic
2761,Male,66,82,57,5,Technical
3829,Male,85,35,50,6,Technical
138,Male,73,61,79,36,Technical
4128,Male,66,47,32,16,Technical
1285,Male,34,64,36,11,Technical
5507,Female,52,52,40,30,Technical
2522,Male,66,68,67,26,Technical
997,Male,50,85,40,18,Technical
1921,Male,93,62,26,32,Academic
118,Female,74,89,60,23,Technical
3610,Male,57,62,26,13,Technical
1130,Female,73,89,94,32,Academic
2415,Male,83,38,96,26,Technical
1539,Male,93,79,68,28,Technical
3876,Female,92,86,65,14,Technical
4466,Female,81,77,71,7,Academic
2525,Male,43,55,40,7,Technical
5108,Female,96,38,34,15,Technical
4137,Female,69,35,70,33,Technical
2546,Female,61,51,98,28,Technical
2580,Male,65,86,26,12,Technical
5120,Female,49,50,50,15,Technical
2562,Female,48,86,42,31,Technical
4091,Male,67,92,36,7,Technical
3909,Male,38,53,99,25,Academic
4454,Female,35,47,34,22,Technical
2526,Female,97,35,31,13,Technical
4112,Male,56,91,72,28,Technical
2704,Male,44,90,41,28,Technical
3944,Male,81,40,92,10,Technical
4864,Male,86,80,63,32,Academic
2693,Female,85,91,71,8,Technical
2801,Female,65,97,89,29,Technical
4897,Male,92,52,49,28,Technical
1646,Male,47,68,64,40,Technical
3576,Male,87,88,31,33,Technical
1239,Male,90,49,40,37,Technical
1836,Female,73,90,52,40,Technical
5393,Male,51,41,49,33,Technical
4479,Male,60,62,33,36,Technical
4344,Male,88,68,84,10,Technical
1449,Female,90,59,84,12,Technical
816,Female,67,87,54,10,Technical
4039,Female,74,56,92,12,Technical
2807,Male,95,87,92,12,Technical
1631,Male,94,66,71,32,Technical
5265,Male,67,75,43,24,Technical
4226,Female,35,44,65,17,Technical
1073,Male,37,44,26,17,Technical
3912,Female,78,68,26,23,Technical
1837,Male,43,96,68,27,Technical
1415,Male,61,53,38,24,Technical
2422,Female,69,82,31,25,Technical
659,Female,90,78,41,31,Technical
2662,Female,68,53,47,40,Technical
5561,Female,41,40,62,19,Technical
2128,Female,61,97,75,11,Technical
3426,Female,100,68,81,13,Technical
5169,Female,92,99,30,8,Technical
3585,Female,64,44,99,27,Academic
1619,Male,64,59,71,23,Technical
3443,Female,90,83,27,13,Technical
337,Male,30,38,77,29,Academic
4183,Female,75,71,93,34,Technical
5150,Female,32,67,0,26,Academic
3967,Male,80,55,75,10,Academic
3653,Male,80,54,72,15,Technical
4745,Female,66,64,100,5,Technical
2986,Female,68,49,63,27,Technical
707,Male,33,54,41,16,Technical
3597,Female,75,46,45,8,Technical
3658,Male,40,53,30,26,Technical
3761,Male,99,67,36,35,Technical
1928,Female,66,64,76,20,Technical
3723,Female,37,44,36,34,Academic
2780,Male,62,45,90,20,Academic
3671,Male,44,86,87,31,Technical
878,Female,53,85,42,20,Technical
4375,Female,82,46,32,33,Technical
3359,Male,69,68,91,13,Technical
2118,Male,90,93,82,19,Technical
4586,Female,50,58,34,17,Technical
4866,Female,43,42,63,37,Academic
1590,Male,71,47,81,33,Technical
3603,Female,84,76,77,38,Technical
520,Female,42,85,68,35,Technical
671,Female,34,93,55,4,Technical
3103,Male,44,75,62,32,Technical
2307,Male,47,63,81,33,Technical
5193,Female,99,70,80,35,Technical
1537,Male,71,42,48,36,Technical
4556,Male,58,43,85,36,Academic
5364,Male,98,39,67,34,Technical
3146,Female,85,71,39,38,Technical
184,Male,65,75,100,7,Technical
4207,Female,85,73,28,32,Technical
903,Female,36,64,46,10,Technical
3324,Male,30,80,99,38,Academic
3396,Male,36,68,79,16,Academic
668,Male,96,64,94,15,Technical
3915,Male,94,70,28,9,Technical
3764,Male,61,86,62,6,Technical
3634,Male,100,83,54,27,Technical
4519,Female,78,68,25,12,Academic
3930,Male,46,69,47,14,Technical
5011,Female,76,65,27,17,Technical
5195,Male,61,67,69,18,Technical
4206,Female,62,86,57,31,Academic
4806,Male,46,58,77,35,Technical
3385,Male,73,75,43,27,Technical
584,Female,92,96,51,39,Technical
3056,Male,93,42,83,9,Technical
1547,Male,99,35,97,8,Technical
5379,Female,35,97,71,25,Technical
687,Male,98,70,75,30,Academic
1381,Female,59,78,45,24,Technical
2174,Female,59,54,39,27,Technical
781,Female,58,83,83,31,Technical
1662,Male,96,98,86,17,Technical
4380,Male,71,63,92,29,Technical
119,Male,40,97,35,19,Technical
1218,Female,66,89,88,36,Technical
1175,Female,68,77,32,35,Technical
1712,Female,66,35,87,7,Academic
4436,Female,54,66,29,39,Technical
874,Male,53,99,84,7,Technical
1462,Male,62,82,32,32,Technical
3605,Female,96,100,87,7,Technical
202,Female,89,67,60,35,Technical
1771,Female,49,41,75,15,Academic
3894,Female,42,47,87,16,Academic
3342,Male,37,72,77,13,Technical
4061,Female,68,69,37,6,Technical
2195,Male,79,99,40,9,Technical
3837,Female,62,68,89,22,Technical
3474,Female,82,91,38,22,Technical
3349,Female,42,68,86,11,Technical
924,Male,38,72,98,22,Academic
2689,Male,42,39,25,29,Technical
414,Male,87,56,25,28,Technical
5316,Female,49,37,93,32,Technical
501,Male,91,90,42,12,Technical
1954,Female,73,80,86,25,Technical
2627,Male,75,49,78,10,Technical
799,Female,82,82,69,26,Technical
2795,Female,59,86,84,13,Technical
5211,Female,70,61,83,11,Technical
5307,Female,58,84,53,33,Technical
2413,Female,78,72,31,16,Technical
1875,Female,73,48,26,32,Technical
940,Female,59,41,39,30,Technical
5437,Male,67,85,90,29,Technical
2940,Male,44,89,37,14,Technical
3787,Female,47,72,64,7,Academic
4295,Female,50,94,62,35,Technical
3970,Female,86,52,91,11,Technical
5464,Female,62,47,31,16,Technical
2687,Male,91,90,43,30,Technical
1244,Male,35,37,35,23,Academic
4891,Male,93,75,63,36,Technical
1505,Male,80,82,26,19,Technical
3819,Male,76,68,73,25,Technical
424,Male,98,94,30,17,Technical
1387,Male,89,90,39,30,Technical
448,Male,84,38,35,7,Technical
1098,Male,35,75,94,7,Technical
4257,Female,98,57,80,15,Technical
3330,Male,69,89,52,32,Technical
1472,Male,86,68,42,10,Technical
1613,Female,76,82,64,29,Technical
2763,Male,78,49,66,13,Technical
2236,Female,64,79,72,27,Technical
5254,Female,95,55,71,5,Technical
3066,Female,89,76,50,28,Technical
1354,Female,67,48,70,22,Technical
240,Female,49,43,28,17,Technical
4737,Female,76,55,53,19,Technical
3640,Male,89,37,48,22,Technical
1947,Male,53,74,31,40,Technical
2636,Female,33,100,83,28,Technical
196,Male,31,90,58,13,Technical
1946,Male,50,68,88,17,Technical
4290,Female,77,91,34,7,Technical
4933,Female,98,68,62,16,Technical
3818,Male,88,60,62,16,Technical
4780,Female,41,51,54,7,Technical
1584,Male,50,59,77,7,Technical
1718,Female,78,72,53,6,Technical
2093,Female,89,49,87,36,Technical
1973,Male,44,99,40,30,Technical
5136,Male,49,59,62,39,Technical
2954,Female,55,48,53,12,Technical
2557,Male,97,95,70,27,Technical
2665,Male,47,49,44,37,Technical
4651,Female,55,51,87,18,Technical
5588,Female,57,68,76,33,Technical
2610,Female,77,60,59,36,Technical
4053,Female,89,74,44,35,Technical
5540,Female,43,69,54,22,Technical
2768,Female,41,47,38,38,Technical
1186,Male,53,65,67,7,Technical
4560,Female,38,93,99,20,Technical
101,Male,63,76,38,23,Technical
3936,Male,33,49,35,40,Technical
1506,Male,71,95,58,17,Technical
3111,Female,61,92,29,33,Technical
5345,Female,73,68,90,32,Technical
1129,Male,83,51,60,36,Technical
3987,Female,41,90,43,22,Technical
4555,Female,81,85,39,26,Technical
3504,Male,32,86,39,35,Technical
2558,Female,38,68,92,11,Technical
1580,Male,40,68,63,5,Academic
1661,Male,32,93,31,25,Technical
3549,Female,81,85,59,37,Technical
4965,Male,91,87,83,40,Technical
4867,Female,56,50,56,28,Academic
2779,Female,35,54,83,6,Academic
2086,Male,48,69,33,4,Technical
600,Female,89,84,45,13,Technical
2297,Male,96,92,60,40,Technical
2164,Female,67,90,57,17,Technical
1615,Male,95,46,36,36,Academic
1014,Male,78,65,62,5,Technical
602,Female,72,89,96,18,Technical
1022,Male,30,82,28,11,Technical
1654,Female,71,86,81,11,Technical
2394,Male,48,86,93,31,Technical
894,Female,33,55,63,30,Academic
2870,Female,42,97,65,18,Academic
5072,Female,56,78,30,28,Technical
1587,Male,55,51,34,25,Technical
2418,Female,32,69,25,27,Technical
1562,Female,51,83,59,40,Technical
4416,Male,86,41,91,9,Technical
3735,Male,30,72,41,40,Technical
380,Female,45,80,46,12,Technical
4620,Male,95,68,42,22,Technical
3951,Male,49,49,28,9,Technical
2927,Female,66,65,37,6,Technical
5327,Female,54,53,32,28,Technical
4327,Male,36,39,71,23,Academic
3126,Male,32,90,90,9,Technical
1298,Male,78,67,87,22,Technical
2230,Male,96,88,62,20,Academic
3298,Female,35,73,27,32,Technical
2037,Male,42,95,95,14,Technical
2838,Female,92,68,38,21,Technical
2014,Male,87,51,73,10,Technical
3938,Male,45,38,59,24,Technical
4852,Male,34,95,77,36,Technical
3302,Male,47,96,99,26,Technical
3220,Male,98,42,75,13,Technical
1311,Male,79,50,74,29,Technical
2701,Female,70,42,62,5,Technical
2042,Male,99,55,73,33,Technical
171,Male,80,96,41,12,Technical
4900,Female,84,69,79,38,Technical
527,Male,45,64,34,4,Technical
4465,Male,43,50,80,34,Academic
3927,Male,80,67,72,31,Academic
1028,Female,81,44,68,11,Technical
4169,Female,30,66,63,40,Technical
4787,Male,47,59,93,33,Academic
489,Female,88,39,45,37,Technical
143,Male,31,96,27,16,Technical
3271,Female,47,55,77,12,Technical
1237,Female,86,35,100,27,Technical
4653,Male,68,41,61,24,Technical
2631,Female,50,36,35,32,Technical
5553,Male,37,68,70,17,Technical
1483,Female,92,45,48,22,Technical
5004,Male,83,37,39,16,Technical
2248,Male,43,89,75,32,Technical
2382,Male,48,48,76,27,Academic
1106,Female,60,39,40,37,Technical
754,Female,72,85,82,30,Technical
510,Male,52,44,35,18,Technical
1576,Female,75,80,30,10,Technical
3831,Male,97,93,81,10,Technical
3004,Male,51,100,100,24,Technical
1830,Female,31,55,50,24,Academic
2375,Female,84,55,99,16,Technical
1976,Female,66,64,30,22,Academic
3871,Female,52,78,73,16,Technical
3114,Female,98,83,54,15,Academic
249,Male,58,73,51,33,Technical
1787,Female,81,67,75,31,Technical
228,Female,56,84,55,19,Technical
329,Female,31,68,56,28,Technical
3992,Female,50,38,70,34,Academic
5100,Female,31,55,62,38,Technical
4744,Male,65,88,41,39,Technical
4887,Female,51,68,40,12,Technical
5419,Male,78,76,47,35,Academic
3777,Male,78,82,43,36,Technical
2922,Male,33,85,90,14,Technical
2135,Male,81,91,39,22,Technical
2115,Female,93,95,79,15,Technical
3428,Male,37,68,37,14,Technical
3299,Male,36,53,47,40,Technical
3685,Male,83,72,60,15,Technical
4617,Female,51,50,66,13,Technical
2353,Female,38,37,51,29,Academic
3191,Male,76,85,61,28,Technical
3727,Male,87,71,88,26,Academic
4176,Male,35,92,79,19,Technical
3934,Male,80,70,76,16,Technical
4746,Female,66,52,62,26,Academic
1969,Female,97,73,80,38,Technical
2185,Female,40,41,82,13,Academic
3086,Female,36,91,94,27,Technical
5339,Female,66,43,75,29,Technical
4570,Female,48,73,40,35,Technical
4272,Female,67,69,71,33,Technical
2959,Male,94,59,62,17,Technical
3743,Male,70,47,25,29,Technical
204,Male,60,42,63,7,Technical
4805,Male,30,88,71,24,Academic
4844,Female,95,58,100,21,Technical
4105,Male,75,35,39,36,Academic
2874,Female,60,99,75,14,Technical
5298,Male,78,88,29,20,Technical
5309,Female,32,88,97,34,Technical
3708,Male,93,99,35,20,Technical
1406,Female,58,65,40,12,Technical
528,Female,68,85,75,39,Technical
3975,Male,100,91,99,25,Technical
4663,Female,77,75,80,29,Technical
1004,Female,49,95,44,21,Technical
5574,Female,83,54,88,14,Technical
4299,Female,95,60,65,12,Technical
3159,Male,100,98,88,12,Technical
5465,Female,62,53,80,23,Technical
855,Male,72,82,97,35,Technical
2069,Male,66,88,43,5,Technical
2433,Female,61,68,96,22,Technical
2267,Female,75,93,98,27,Technical
2378,Male,61,76,66,18,Technical
5264,Male,100,82,89,27,Technical
4525,Male,83,82,31,12,Technical
1588,Female,59,55,76,13,Technical
3922,Male,57,95,47,20,Technical
383,Male,58,79,38,16,Technical
1558,Female,32,55,31,29,Technical
2745,Male,44,48,93,28,Academic
306,Male,45,42,75,25,Academic
1881,Male,39,50,99,21,Academic
3403,Female,58,60,42,15,Technical
4614,Female,89,41,75,31,Technical
2156,Female,66,38,74,30,Academic
1652,Female,60,68,98,24,Technical
1047,Male,42,92,66,37,Technical
2854,Male,97,79,83,20,Technical
5021,Female,95,44,29,32,Technical
1027,Male,64,72,78,30,Technical
513,Female,41,48,81,28,Academic
961,Female,37,52,31,39,Technical
1211,Female,86,46,42,21,Technical
3532,Male,82,95,86,36,Technical
1377,Male,41,65,78,20,Technical
230,Female,87,77,61,29,Technical
279,Female,66,68,50,24,Technical
4302,Male,46,82,42,5,Technical
3207,Female,84,56,68,19,Technical
2622,Male,73,78,97,27,Technical
3074,Female,40,81,93,24,Technical
1792,Male,80,43,78,22,Technical
5291,Male,72,99,67,19,Technical
507,Male,70,92,62,40,Technical
2057,Female,50,65,87,31,Technical
5477,Female,72,57,25,33,Technical
4860,Female,36,40,79,6,Academic
4025,Female,38,53,89,38,Academic
3660,Male,93,97,41,4,Technical
5020,Male,35,98,42,25,Technical
3314,Female,32,100,97,32,Technical
3120,Female,95,65,58,13,Technical
341,Female,59,54,50,38,Technical
4647,Female,63,93,58,22,Technical
5576,Female,84,77,82,31,Technical
963,Female,71,86,30,32,Technical
3580,Male,33,82,82,8,Technical
352,Male,97,57,62,20,Technical
2354,Female,54,42,72,4,Academic
4814,Female,66,91,97,20,Technical
5534,Male,97,82,62,36,Technical
1306,Female,87,44,65,26,Technical
5018,Male,78,87,83,28,Technical
863,Male,52,40,57,25,Technical
1957,Female,54,51,78,21,Technical
953,Male,48,97,35,25,Technical
4303,Female,36,50,67,24,Technical
4477,Male,50,100,61,8,Technical
2990,Female,59,44,82,5,Academic
2635,Female,62,65,33,11,Technical
1937,Male,82,35,68,16,Technical
3524,Male,39,79,31,32,Technical
1896,Male,69,87,27,4,Technical
4533,Male,96,68,42,21,Technical
3194,Male,73,100,33,34,Technical
1594,Male,99,60,31,20,Technical
3741,Male,43,45,36,12,Technical
406,Female,86,63,55,40,Technical
1650,Male,66,68,68,6,Technical
2685,Female,93,98,50,4,Technical
4987,Male,62,70,93,28,Technical
518,Male,34,54,27,12,Technical
1018,Female,65,37,89,30,Academic
1757,Female,83,80,96,30,Technical
1597,Female,48,47,72,31,Academic
3346,Male,36,68,37,6,Technical
793,Male,55,53,89,21,Technical
2244,Male,58,45,45,40,Technical
2607,Female,66,95,58,35,Technical
1221,Female,48,79,72,17,Technical
3382,Male,44,37,60,19,Technical
4164,Male,66,97,62,19,Technical
5404,Female,80,38,82,29,Technical
2939,Female,39,53,40,32,Technical
116,Male,66,57,60,33,Technical
1655,Male,87,63,35,22,Technical
3672,Male,31,35,76,6,Academic
3259,Female,100,97,64,22,Technical
4288,Female,99,71,99,24,Technical
4998,Male,53,37,39,8,Technical
3005,Female,56,64,100,16,Technical
3563,Female,53,84,43,13,Technical
4804,Female,91,69,94,16,Technical
3601,Male,76,77,43,35,Technical
1699,Male,62,73,76,8,Technical
1032,Female,36,46,82,24,Academic
3378,Male,58,67,96,23,Technical
4697,Female,53,60,27,10,Technical
495,Male,48,53,83,7,Technical
1054,Female,49,53,61,11,Technical
1057,Female,52,57,75,22,Technical
750,Female,41,78,65,4,Technical
1325,Male,71,70,41,19,Technical
5410,Female,78,68,26,26,Technical
3721,Female,48,68,86,22,Technical
3955,Female,46,91,90,34,Technical
3143,Male,36,57,69,36,Academic
2909,Male,92,82,29,22,Technical
605,Male,61,77,37,25,Technical
430,Male,96,45,48,4,Technical
2648,Male,76,49,69,38,Technical
3212,Male,38,96,31,13,Technical
2172,Female,86,84,60,23,Academic
3465,Female,43,68,32,33,Technical
3436,Male,78,94,28,35,Technical
824,Female,47,96,59,17,Technical
1843,Female,56,42,86,23,Academic
2995,Male,31,53,78,15,Academic
1171,Male,47,88,85,8,Technical
4023,Female,42,62,39,24,Technical
5215,Male,59,56,93,30,Technical
929,Female,54,73,84,29,Technical
5353,Female,100,62,55,10,Technical
4252,Male,39,66,61,26,Technical
2773,Female,96,97,77,21,Technical
3762,Male,83,54,53,15,Technical
688,Male,62,57,69,19,Technical
4795,Male,93,58,52,21,Technical
3639,Female,69,66,66,28,Technical
369,Male,60,68,62,7,Technical
2706,Female,69,76,25,15,Technical
5320,Male,76,68,25,29,Technical
3860,Female,42,94,40,35,Technical
1473,Female,98,94,74,33,Technical
2967,Female,95,35,60,19,Technical
3878,Female,79,54,62,6,Technical
3715,Male,73,51,93,34,Technical
5583,Male,75,37,62,37,Technical
1748,Female,90,68,54,4,Technical
2179,Female,83,39,41,38,Technical
2889,Female,92,100,86,22,Technical
5207,Male,93,74,31,20,Technical
300,Female,55,74,85,15,Technical
3830,Female,93,94,59,24,Technical
2845,Female,59,48,61,26,Technical
1818,Female,43,88,25,7,Technical
437,Female,55,86,31,28,Technical
5036,Male,49,69,74,16,Technical
4092,Male,40,75,51,28,Technical
3437,Female,72,63,67,19,Technical
2018,Female,93,82,62,6,Technical
2006,Male,39,70,30,35,Technical
2380,Male,67,42,55,36,Technical
1194,Female,41,82,39,22,Technical
3320,Female,69,71,58,5,Technical
2903,Female,76,53,42,29,Technical
5031,Male,88,46,52,7,Technical
3379,Male,74,49,52,23,Technical
1161,Male,46,98,49,24,Technical
3472,Female,81,63,0,16,Technical
3345,Female,94,68,42,20,Technical
2105,Male,97,77,36,19,Technical
2084,Male,32,55,62,14,Academic
1392,Male,55,48,97,33,Academic
2743,Female,57,69,56,16,Technical
269,Male,56,84,62,18,Technical
1076,Male,71,58,0,29,Technical
4683,Female,73,62,26,12,Technical
715,Female,78,80,30,32,Technical
5237,Female,44,70,80,7,Technical
3269,Female,53,83,99,27,Technical
2880,Male,49,44,29,35,Technical
4608,Male,35,40,73,9,Academic
2288,Male,70,72,37,16,Technical
5332,Male,73,83,68,25,Technical
1110,Male,49,58,43,7,Technical
765,Female,90,90,74,39,Academic
5388,Male,95,46,83,29,Technical
497,Female,56,56,57,25,Technical
5386,Female,40,99,57,16,Technical
2223,Female,97,87,65,27,Technical
2101,Male,32,54,48,7,Technical
3372,Male,49,44,71,26,Technical
1883,Male,66,72,89,19,Technical
1546,Male,98,95,83,32,Technical
4150,Male,32,68,82,34,Academic
2290,Female,88,87,29,20,Technical
4214,Male,99,74,26,30,Technical
4977,Female,69,72,29,30,Academic
1574,Male,73,38,67,7,Technical
979,Male,37,35,72,12,Academic
3868,Male,72,88,90,26,Technical
4728,Female,32,49,53,28,Academic
3899,Male,67,68,67,32,Technical
5351,Male,51,51,47,13,Technical
581,Female,97,69,36,27,Technical
391,Male,74,39,27,29,Technical
1858,Male,88,37,98,30,Technical
5426,Female,89,44,44,21,Technical
565,Female,54,74,45,30,Technical
3697,Male,51,52,96,5,Academic
5318,Female,66,43,62,9,Technical
4712,Male,99,46,38,19,Technical
4476,Male,60,65,98,26,Technical
2017,Female,53,58,66,12,Technical
3305,Female,30,76,82,14,Technical
3600,Female,39,87,88,19,Technical
2053,Female,100,35,100,9,Technical
3567,Male,66,61,85,19,Technical
3432,Female,50,71,65,4,Technical
971,Male,91,68,30,21,Academic
1982,Female,66,89,45,22,Technical
5395,Female,44,39,84,17,Academic
2192,Female,48,75,58,24,Technical
4144,Female,34,89,99,12,Technical
4433,Male,78,93,41,38,Technical
797,Male,83,79,86,39,Technical
104,Female,100,52,51,31,Technical
1844,Male,52,72,99,9,Technical
2777,Male,43,65,35,30,Technical
3929,Female,79,65,61,6,Technical
4759,Male,46,98,25,4,Technical
1407,Female,72,35,64,5,Technical
5116,Male,33,80,91,8,Academic
770,Male,30,40,97,29,Academic
4847,Male,38,36,86,15,Academic
2998,Male,98,46,60,26,Technical
1893,Female,52,35,41,35,Technical
3797,Male,73,84,75,36,Technical
3587,Male,48,91,52,16,Academic
3404,Male,46,41,79,15,Academic
532,Female,94,91,62,29,Technical
181,Female,68,65,40,40,Technical
375,Female,87,60,73,18,Technical
3034,Male,70,65,89,29,Technical
1131,Male,63,44,69,22,Technical
1097,Female,47,94,79,19,Technical
3836,Male,92,63,63,25,Technical
2206,Male,46,54,58,24,Technical
411,Male,91,80,82,31,Technical
993,Female,81,44,81,4,Technical
3508,Female,60,66,50,29,Technical
5490,Female,50,87,39,23,Technical
5529,Female,67,65,87,16,Academic
2151,Male,74,49,71,30,Technical
4017,Female,82,57,58,14,Technical
5208,Male,100,52,95,7,Technical
3429,Male,33,83,40,38,Technical
2584,Male,90,85,80,21,Technical
3783,Female,47,42,36,6,Technical
552,Female,43,49,47,11,Technical
2158,Male,73,68,97,22,Academic
5060,Female,46,93,25,11,Technical
1094,Female,71,95,60,25,Technical
1122,Male,80,78,99,5,Technical
3520,Male,60,85,74,19,Technical
1862,Female,56,66,54,32,Technical
5344,Male,53,68,37,16,Technical
2985,Male,40,36,52,16,Academic
1436,Female,47,66,52,40,Technical
3792,Female,78,44,62,39,Technical
771,Female,99,97,32,10,Technical
3511,Male,74,88,55,21,Technical
4886,Male,34,70,54,24,Technical
5456,Male,69,85,30,15,Technical
4662,Male,66,84,96,6,Technical
3623,Male,33,55,73,13,Academic
4254,Male,40,55,43,24,Technical
1663,Female,46,78,81,22,Technical
5019,Female,56,48,60,22,Academic
844,Male,89,50,38,8,Technical
454,Male,93,59,62,39,Technical
664,Male,61,78,46,40,Technical
5029,Female,98,43,77,5,Academic
4146,Male,57,90,84,9,Technical
2226,Female,80,77,46,18,Technical
1233,Male,48,38,89,8,Academic
2612,Male,64,42,100,23,Academic
2710,Male,85,50,62,4,Technical
1172,Male,81,67,64,39,Technical
4359,Male,89,58,88,19,Technical
1612,Female,52,68,98,12,Technical
251,Female,66,49,36,17,Technical
2238,Female,87,76,30,12,Technical
2289,Female,32,95,97,35,Technical
4715,Male,31,68,93,15,Technical
336,Female,57,59,36,19,Technical
1159,Male,76,52,88,38,Academic
4817,Female,37,67,61,12,Technical
5098,Male,56,96,69,24,Technical
340,Male,64,95,27,18,Technical
3253,Female,35,40,29,14,Academic
1831,Male,43,96,55,27,Academic
4462,Female,61,78,64,22,Technical
604,Female,93,68,82,4,Technical
3386,Male,100,93,71,18,Technical
3027,Female,65,84,54,17,Technical
3418,Male,50,50,34,32,Technical
2330,Male,91,65,82,5,Technical
3872,Female,89,97,52,32,Academic
2620,Female,99,91,86,22,Technical
2359,Male,46,55,57,24,Technical
2647,Male,70,71,75,32,Technical
2984,Female,52,40,36,24,Academic
5090,Female,55,92,45,4,Technical
457,Male,31,79,25,28,Technical
1797,Male,72,53,32,23,Academic
3496,Female,66,93,27,31,Technical
4224,Male,71,79,82,14,Technical
2673,Male,73,78,80,23,Technical
137,Male,77,40,78,27,Technical
242,Male,87,86,63,10,Technical
3225,Female,33,78,25,10,Technical
1610,Female,71,92,93,28,Technical
862,Male,44,84,30,28,Academic
4512,Female,82,96,62,28,Technical
225,Male,50,79,82,37,Academic
4582,Male,87,86,27,22,Technical
2094,Male,65,40,70,25,Technical
